,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,geometry,country
963,934819484-2,,132000,False,substation,True,transmission,276880.0,21.88033599435791,-34.104323511143875,POINT (21.88033599435791 -34.10432351114387),south-africa
965,220165340-1,,132000,False,substation,True,transmission,10470.0,30.05223318492896,-25.93237800254066,POINT (30.05223318492896 -25.93237800254066),south-africa
966,252829760-1,,132000,False,substation,True,transmission,11040.0,28.73258617959856,-25.75498038770632,POINT (28.73258617959856 -25.75498038770632),south-africa
967,228979822-1,,132000,False,substation,True,transmission,25050.0,28.785287118762582,-31.621355683364143,POINT (28.78528711876258 -31.62135568336414),south-africa
968,127585817-1,,400000,False,substation,True,transmission,314480.0,29.846192346680336,-28.938677165649434,POINT (29.84619234668034 -28.93867716564943),south-africa
969,127585817-2,,275000,False,substation,True,transmission,314480.0,29.846192346680336,-28.938677165649434,POINT (29.84619234668034 -28.93867716564943),south-africa
970,83537732-1,,132000,False,substation,True,transmission,24060.0,28.46224268106805,-25.699982001742942,POINT (28.46224268106805 -25.69998200174294),south-africa
972,83188568-1,,275000,False,substation,True,transmission,173880.0,27.779204401659324,-26.268459984712464,POINT (27.77920440165932 -26.26845998471246),south-africa
973,83188568-2,,132000,False,substation,True,transmission,173880.0,27.779204401659324,-26.268459984712464,POINT (27.77920440165932 -26.26845998471246),south-africa
974,136695855-1,,275000,False,substation,True,transmission,86270.0,28.459652107287607,-26.320624741254733,POINT (28.45965210728761 -26.32062474125473),south-africa
975,136695855-2,,132000,False,substation,True,transmission,86270.0,28.459652107287607,-26.320624741254733,POINT (28.45965210728761 -26.32062474125473),south-africa
976,101150285-1,,132000,False,substation,True,transmission,10770.0,30.22785630000001,-25.716905799999953,POINT (30.22785630000001 -25.71690579999995),south-africa
977,751130140-1,,132000,False,substation,True,transmission,12510.0,27.310133525310206,-26.322768550629746,POINT (27.31013352531021 -26.32276855062975),south-africa
978,194112906-1,,132000,False,substation,True,transmission,4610.0,19.773267367719477,-28.61187083239329,POINT (19.77326736771948 -28.61187083239329),south-africa
979,805462432-1,,132000,False,substation,True,transmission,13830.0,25.434939190928144,-33.92759871712902,POINT (25.43493919092814 -33.92759871712902),south-africa
980,919752427-1,,132000,False,substation,True,transmission,4630.0,30.31712215765988,-30.366683950314663,POINT (30.31712215765988 -30.36668395031466),south-africa
981,89567252-1,,132000,False,substation,True,transmission,21320.0,25.467497197524594,-33.98156784250766,POINT (25.46749719752459 -33.98156784250766),south-africa
982,247947723-1,,132000,False,substation,True,transmission,2490.0,29.23662199789183,-26.57878103229241,POINT (29.23662199789183 -26.57878103229241),south-africa
983,404947428-1,,132000,False,substation,True,transmission,11690.0,25.70569843475837,-33.77045429106952,POINT (25.70569843475837 -33.77045429106952),south-africa
984,223070252-1,,132000,False,substation,True,transmission,5640.0,29.46081809455675,-25.61137044420122,POINT (29.46081809455675 -25.61137044420122),south-africa
985,184201271-1,,400000,False,substation,True,transmission,89970.0,27.334722375665308,-25.613060436807256,POINT (27.33472237566531 -25.61306043680726),south-africa
988,120584910-1,,400000,False,substation,True,transmission,161590.0,18.686614353040977,-33.90502240907586,POINT (18.68661435304098 -33.90502240907586),south-africa
989,120584910-2,,132000,False,substation,True,transmission,161590.0,18.686614353040977,-33.90502240907586,POINT (18.68661435304098 -33.90502240907586),south-africa
991,185171518-1,,400000,False,substation,True,transmission,90490.0,29.336430399999944,-25.959908250000097,POINT (29.33643039999994 -25.9599082500001),south-africa
992,189487379-1,,132000,False,substation,True,transmission,23020.0,30.963434223569116,-29.87820120734556,POINT (30.96343422356912 -29.87820120734556),south-africa
993,83950316-1,,275000,False,substation,True,transmission,83750.0,28.355050282174577,-26.10830943073658,POINT (28.35505028217458 -26.10830943073658),south-africa
994,83950316-2,,132000,False,substation,True,transmission,83750.0,28.355050282174577,-26.10830943073658,POINT (28.35505028217458 -26.10830943073658),south-africa
995,218418364-1,,132000,False,substation,True,transmission,15410.0,29.21478206407214,-26.605994542221953,POINT (29.21478206407214 -26.60599454222195),south-africa
996,217740067-1,,132000,False,substation,True,transmission,19780.0,29.405407905108614,-23.89202267651382,POINT (29.40540790510861 -23.89202267651382),south-africa
997,42209493-1,,275000,False,substation,True,transmission,66840.0,28.095184768198248,-26.22344914482138,POINT (28.09518476819825 -26.22344914482138),south-africa
998,42209493-2,,132000,False,substation,True,transmission,66840.0,28.095184768198248,-26.22344914482138,POINT (28.09518476819825 -26.22344914482138),south-africa
999,96010220-1,,132000,False,substation,True,transmission,16920.0,27.730189158863965,-31.812944231941184,POINT (27.73018915886396 -31.81294423194118),south-africa
1000,223757898-1,,132000,False,substation,True,transmission,7050.0,20.597097976056375,-28.77422379194858,POINT (20.59709797605638 -28.77422379194858),south-africa
1003,148830396-1,,275000,False,substation,True,transmission,50850.0,29.85174629685375,-28.76033464306836,POINT (29.85174629685375 -28.76033464306836),south-africa
1004,148830396-2,,132000,False,substation,True,transmission,50850.0,29.85174629685375,-28.76033464306836,POINT (29.85174629685375 -28.76033464306836),south-africa
1007,83510322-1,,132000,False,substation,True,transmission,9650.0,27.71124791610486,-26.19224060298435,POINT (27.71124791610486 -26.19224060298435),south-africa
1008,248388709-1,,132000,False,substation,True,transmission,5090.0,29.213639617954833,-25.889190287762595,POINT (29.21363961795483 -25.8891902877626),south-africa
1009,200757306-1,,400000,False,substation,True,transmission,418730.0,23.057921765902808,-27.730871848373184,POINT (23.05792176590281 -27.73087184837318),south-africa
1010,200757306-2,,275000,False,substation,True,transmission,418730.0,23.057921765902808,-27.730871848373184,POINT (23.05792176590281 -27.73087184837318),south-africa
1011,200757306-3,,132000,False,substation,True,transmission,418730.0,23.057921765902808,-27.730871848373184,POINT (23.05792176590281 -27.73087184837318),south-africa
1013,131895832-1,,132000,False,substation,True,transmission,21570.0,31.89569247508755,-28.780530591108352,POINT (31.89569247508755 -28.78053059110835),south-africa
1015,778793925-1,,132000,False,substation,True,transmission,3850.0,26.40948164507542,-24.84139998416395,POINT (26.40948164507542 -24.84139998416395),south-africa
1016,107937167-1,,400000,False,substation,True,transmission,94000.0,26.806591844901014,-32.012429893178016,POINT (26.80659184490101 -32.01242989317802),south-africa
1017,107937167-2,,132000,False,substation,True,transmission,94000.0,26.806591844901014,-32.012429893178016,POINT (26.80659184490101 -32.01242989317802),south-africa
1018,236798863-1,,132000,False,substation,True,transmission,2380.0,26.51445269835981,-26.339767513916247,POINT (26.51445269835981 -26.33976751391625),south-africa
1019,149126524-1,,275000,False,substation,True,transmission,44840.0,27.80603834969521,-26.66600686234326,POINT (27.80603834969521 -26.66600686234326),south-africa
1020,149126524-2,,132000,False,substation,True,transmission,44840.0,27.80603834969521,-26.66600686234326,POINT (27.80603834969521 -26.66600686234326),south-africa
1021,91583857-1,,132000,False,substation,True,transmission,37890.0,25.449437255195495,-33.82937444267581,POINT (25.44943725519549 -33.82937444267581),south-africa
1022,191254304-1,,132000,False,substation,True,transmission,6080.0,24.55733476608606,-28.516922500886484,POINT (24.55733476608606 -28.51692250088648),south-africa
1023,187432497-1,,275000,False,substation,True,transmission,45960.0,27.939276999491913,-25.802336342521205,POINT (27.93927699949191 -25.8023363425212),south-africa
1025,223270107-1,,132000,False,substation,True,transmission,5690.0,24.746602957676206,-26.9610491561538,POINT (24.74660295767621 -26.9610491561538),south-africa
1026,203830030-1,,132000,False,substation,True,transmission,35830.0,26.69507262148976,-27.72377247896738,POINT (26.69507262148976 -27.72377247896738),south-africa
1027,219384657-1,,765000,False,substation,True,transmission,288880.0,18.51191141179006,-33.70393548241066,POINT (18.51191141179006 -33.70393548241066),south-africa
1028,219384657-2,,400000,False,substation,True,transmission,288880.0,18.51191141179006,-33.70393548241066,POINT (18.51191141179006 -33.70393548241066),south-africa
1029,368151716-1,,132000,False,substation,True,transmission,28840.0,19.317899442608283,-33.228682158430985,POINT (19.31789944260828 -33.22868215843098),south-africa
1031,182408077-1,,275000,False,substation,True,transmission,28940.0,27.30583665396484,-26.42313590348349,POINT (27.30583665396484 -26.42313590348349),south-africa
1032,182408077-2,,132000,False,substation,True,transmission,28940.0,27.30583665396484,-26.42313590348349,POINT (27.30583665396484 -26.42313590348349),south-africa
1033,178240552-1,,275000,False,substation,True,transmission,82440.0,27.66156172398639,-26.447903102996253,POINT (27.66156172398639 -26.44790310299625),south-africa
1034,178240552-2,,132000,False,substation,True,transmission,82440.0,27.66156172398639,-26.447903102996253,POINT (27.66156172398639 -26.44790310299625),south-africa
1035,458266052-1,,132000,False,substation,True,transmission,22320.0,26.24050412899521,-29.129496741059008,POINT (26.24050412899521 -29.12949674105901),south-africa
1036,258194934-1,,132000,False,substation,True,transmission,4250.0,29.14048403214878,-23.267367110817858,POINT (29.14048403214878 -23.26736711081786),south-africa
1037,741638080-1,,132000,False,substation,True,transmission,9810.0,31.128041500932206,-25.0384840913353,POINT (31.12804150093221 -25.0384840913353),south-africa
1038,213181313-1,,400000,False,substation,True,transmission,110250.0,29.76705434403319,-27.098272821977893,POINT (29.76705434403319 -27.09827282197789),south-africa
1039,144440871-1,,132000,False,substation,True,transmission,50400.0,30.88217511243063,-29.810112912749887,POINT (30.88217511243063 -29.81011291274989),south-africa
1041,247958050-1,,132000,False,substation,True,transmission,22490.0,28.48546895,-31.90947839999996,POINT (28.48546895 -31.90947839999996),south-africa
1042,639458515-1,,132000,False,substation,True,transmission,11170.0,28.156211351846537,-31.894211480793587,POINT (28.15621135184654 -31.89421148079359),south-africa
1044,183783252-1,,132000,False,substation,True,transmission,870.0,31.09362230000006,-27.13503369999992,POINT (31.09362230000006 -27.13503369999992),south-africa
1045,215828349-1,,132000,False,substation,True,transmission,36580.0,26.590060360036627,-33.27425556596576,POINT (26.59006036003663 -33.27425556596576),south-africa
1046,179136372-1,,132000,False,substation,True,transmission,23290.0,29.308887225046888,-26.73632745486096,POINT (29.30888722504689 -26.73632745486096),south-africa
1047,90267817-1,,132000,False,substation,True,transmission,7950.0,27.886017820172782,-32.99086984124965,POINT (27.88601782017278 -32.99086984124965),south-africa
1048,220129604-1,,400000,False,substation,True,transmission,165020.0,29.788080887438888,-25.943545595754966,POINT (29.78808088743889 -25.94354559575497),south-africa
1049,220129604-2,,275000,False,substation,True,transmission,165020.0,29.788080887438888,-25.943545595754966,POINT (29.78808088743889 -25.94354559575497),south-africa
1051,216241365-1,,132000,False,substation,True,transmission,41210.0,22.336611156954742,-33.959685197870606,POINT (22.33661115695474 -33.95968519787061),south-africa
1052,180751865-1,,132000,False,substation,True,transmission,39300.0,26.948984196941048,-31.926629508319937,POINT (26.94898419694105 -31.92662950831994),south-africa
1054,657070639-1,,132000,False,substation,True,transmission,19690.0,25.65360609652049,-33.791190895252285,POINT (25.65360609652049 -33.79119089525229),south-africa
1055,929097117-1,,132000,False,substation,True,transmission,4540.0,24.79167645151217,-27.032199910933493,POINT (24.79167645151217 -27.03219991093349),south-africa
1056,204856884-1,,132000,False,substation,True,transmission,10860.0,30.037065738527573,-22.339246557432208,POINT (30.03706573852757 -22.33924655743221),south-africa
1057,586806821-1,,132000,False,substation,True,transmission,11300.0,29.137549899955985,-23.49269879612807,POINT (29.13754989995599 -23.49269879612807),south-africa
1058,203541885-1,,132000,False,substation,True,transmission,17740.0,29.203233054532248,-26.94495388812935,POINT (29.20323305453225 -26.94495388812935),south-africa
1061,804634883-1,,132000,False,substation,True,transmission,17170.0,27.087899049999823,-25.371280849999877,POINT (27.08789904999982 -25.37128084999988),south-africa
1062,181284049-1,,400000,False,substation,True,transmission,206470.0,30.476004670108154,-29.393480147339755,POINT (30.47600467010815 -29.39348014733975),south-africa
1063,181284049-2,,275000,False,substation,True,transmission,206470.0,30.476004670108154,-29.393480147339755,POINT (30.47600467010815 -29.39348014733975),south-africa
1064,181284049-3,,132000,False,substation,True,transmission,206470.0,30.476004670108154,-29.393480147339755,POINT (30.47600467010815 -29.39348014733975),south-africa
1065,919281049-1,,132000,False,substation,True,transmission,11730.0,29.135920349999914,-31.124565,POINT (29.13592034999991 -31.124565),south-africa
1066,530647951-1,,132000,False,substation,True,transmission,4900.0,23.99978668639438,-28.6467698188556,POINT (23.99978668639438 -28.6467698188556),south-africa
1067,247956792-1,,275000,False,substation,True,transmission,55300.0,29.984936224568578,-27.846182865661717,POINT (29.98493622456858 -27.84618286566172),south-africa
1069,663042844-1,,275000,False,substation,True,transmission,38820.0,22.595139873881138,-28.211891917873093,POINT (22.59513987388114 -28.21189191787309),south-africa
1070,183919483-1,,132000,False,substation,True,transmission,19290.0,31.436998204630015,-29.166003559741625,POINT (31.43699820463002 -29.16600355974163),south-africa
1071,642359831-1,,132000,False,substation,True,transmission,5220.0,28.97962107672501,-24.337185120131085,POINT (28.97962107672501 -24.33718512013109),south-africa
1073,824869496-1,,132000,False,substation,True,transmission,1780.0,27.187142612044052,-25.76992577383196,POINT (27.18714261204405 -25.76992577383196),south-africa
1074,932954439-1,,132000,False,substation,True,transmission,4160.0,29.340142379245396,-24.367939181881138,POINT (29.3401423792454 -24.36793918188114),south-africa
1076,386392738-1,,132000,False,substation,True,transmission,62090.0,26.828696804873672,-28.026611114365444,POINT (26.82869680487367 -28.02661111436544),south-africa
1077,65600948-1,,400000,False,substation,True,transmission,104580.0,29.138216079479538,-26.283196356447853,POINT (29.13821607947954 -26.28319635644785),south-africa
1078,65600948-2,,275000,False,substation,True,transmission,104580.0,29.138216079479538,-26.283196356447853,POINT (29.13821607947954 -26.28319635644785),south-africa
1079,533786409-1,,132000,False,substation,True,transmission,4970.0,21.0780963,-28.535565549999962,POINT (21.0780963 -28.53556554999996),south-africa
1080,61740512-1,,132000,False,substation,True,transmission,15210.0,18.839758813341994,-34.09059482528965,POINT (18.83975881334199 -34.09059482528965),south-africa
1081,82014905-1,,275000,False,substation,True,transmission,61250.0,27.87576282137802,-26.384983954051226,POINT (27.87576282137802 -26.38498395405123),south-africa
1083,224176608-1,,132000,False,substation,True,transmission,6280.0,30.426293098137435,-24.10732356649491,POINT (30.42629309813744 -24.10732356649491),south-africa
1084,176362710-1,,400000,False,substation,True,transmission,156600.0,30.3898739759177,-29.730044107565696,POINT (30.3898739759177 -29.7300441075657),south-africa
1085,176362710-2,,132000,False,substation,True,transmission,156600.0,30.3898739759177,-29.730044107565696,POINT (30.3898739759177 -29.7300441075657),south-africa
1086,92348290-1,,765000,False,substation,True,transmission,801830.0,25.74462934458708,-28.637895360554094,POINT (25.74462934458708 -28.63789536055409),south-africa
1087,92348290-2,,400000,False,substation,True,transmission,801830.0,25.74462934458708,-28.637895360554094,POINT (25.74462934458708 -28.63789536055409),south-africa
1088,92348290-3,,275000,False,substation,True,transmission,801830.0,25.74462934458708,-28.637895360554094,POINT (25.74462934458708 -28.63789536055409),south-africa
1089,919649514-1,,132000,False,substation,True,transmission,11970.0,29.452410307989396,-31.228419328827776,POINT (29.4524103079894 -31.22841932882778),south-africa
1090,169719204-1,,132000,False,substation,True,transmission,35370.0,30.013836454984308,-29.348608524992954,POINT (30.01383645498431 -29.34860852499295),south-africa
1092,223064713-1,,132000,False,substation,True,transmission,18950.0,29.899148658626178,-25.192580780449696,POINT (29.89914865862618 -25.1925807804497),south-africa
1093,928797472-1,,132000,False,substation,True,transmission,5330.0,22.932252756594547,-27.578791171274297,POINT (22.93225275659455 -27.5787911712743),south-africa
1094,804634902-1,,132000,False,substation,True,transmission,11580.0,27.081707472918453,-25.416941639003134,POINT (27.08170747291845 -25.41694163900313),south-africa
1095,363465255-1,,132000,False,substation,True,transmission,4920.0,27.388951516344825,-24.763522397237963,POINT (27.38895151634483 -24.76352239723796),south-africa
1096,258020274-1,,132000,False,substation,True,transmission,15600.0,29.504768241328833,-23.963824798642705,POINT (29.50476824132883 -23.9638247986427),south-africa
1101,194112907-1,,132000,False,substation,True,transmission,2560.0,20.459125899999815,-28.69631295,POINT (20.45912589999982 -28.69631295),south-africa
1102,343049112-1,,132000,False,substation,True,transmission,5560.0,24.0292409895989,-30.63105738949429,POINT (24.0292409895989 -30.63105738949429),south-africa
1103,189739076-1,,275000,False,substation,True,transmission,106360.0,27.909699265006214,-26.82351642210556,POINT (27.90969926500621 -26.82351642210556),south-africa
1105,227220327-1,,132000,False,substation,True,transmission,26790.0,24.73837750266509,-28.692772435289598,POINT (24.73837750266509 -28.6927724352896),south-africa
1106,167590549-1,,400000,False,substation,True,transmission,396770.0,22.53099259606182,-32.405928045428965,POINT (22.53099259606182 -32.40592804542896),south-africa
1107,167590549-2,,132000,False,substation,True,transmission,396770.0,22.53099259606182,-32.405928045428965,POINT (22.53099259606182 -32.40592804542896),south-africa
1109,663042859-1,,132000,False,substation,True,transmission,5720.0,21.532815550000013,-28.49842395000001,POINT (21.53281555000001 -28.49842395000001),south-africa
1110,176940672-1,,400000,False,substation,True,transmission,174240.0,27.508464824694524,-25.68263626480459,POINT (27.50846482469452 -25.68263626480459),south-africa
1111,176940672-2,,275000,False,substation,True,transmission,174240.0,27.508464824694524,-25.68263626480459,POINT (27.50846482469452 -25.68263626480459),south-africa
1112,176940672-3,,132000,False,substation,True,transmission,174240.0,27.508464824694524,-25.68263626480459,POINT (27.50846482469452 -25.68263626480459),south-africa
1114,456092093-1,,132000,False,substation,True,transmission,13260.0,30.681858155489078,-30.279581205145664,POINT (30.68185815548908 -30.27958120514566),south-africa
1115,223478972-1,,132000,False,substation,True,transmission,12190.0,22.768857975592105,-29.69558819992355,POINT (22.76885797559211 -29.69558819992355),south-africa
1116,920999817-1,,132000,False,substation,True,transmission,3300.0,19.806675892766453,-33.97280065708322,POINT (19.80667589276645 -33.97280065708322),south-africa
1117,663042835-1,,132000,False,substation,True,transmission,7160.0,23.35736650656692,-28.317850614945403,POINT (23.35736650656692 -28.3178506149454),south-africa
1118,208796568-1,,132000,False,substation,True,transmission,12830.0,24.26500497059201,-27.428014705740633,POINT (24.26500497059201 -27.42801470574063),south-africa
1119,931095076-1,,132000,False,substation,True,transmission,3830.0,27.3875296862341,-24.603788878309775,POINT (27.3875296862341 -24.60378887830977),south-africa
1120,223064679-1,,132000,False,substation,True,transmission,8370.0,29.301301162511674,-24.969170366561684,POINT (29.30130116251167 -24.96917036656168),south-africa
1121,224181013-1,,132000,False,substation,True,transmission,15780.0,23.103311050000098,-28.131017750000133,POINT (23.1033110500001 -28.13101775000013),south-africa
1122,178944143-1,,275000,False,substation,True,transmission,16800.0,28.02638673137309,-26.20763839891312,POINT (28.02638673137309 -26.20763839891312),south-africa
1124,405436083-1,,132000,False,substation,True,transmission,13930.0,25.57492004060881,-33.80070545466774,POINT (25.57492004060881 -33.80070545466774),south-africa
1125,75136015-1,,400000,False,substation,True,transmission,363340.0,28.080542000028746,-25.92125463503554,POINT (28.08054200002875 -25.92125463503554),south-africa
1126,75136015-2,,275000,False,substation,True,transmission,363340.0,28.080542000028746,-25.92125463503554,POINT (28.08054200002875 -25.92125463503554),south-africa
1127,184212847-1,,132000,False,substation,True,transmission,7500.0,26.838155268087526,-24.811910367866517,POINT (26.83815526808753 -24.81191036786652),south-africa
1128,191256317-1,,132000,False,substation,True,transmission,11910.0,24.22748285785016,-28.322181417486114,POINT (24.22748285785016 -28.32218141748611),south-africa
1129,178252032-1,,275000,False,substation,True,transmission,202160.0,27.63778453606384,-26.81222329527669,POINT (27.63778453606384 -26.81222329527669),south-africa
1130,178252032-2,,132000,False,substation,True,transmission,202160.0,27.63778453606384,-26.81222329527669,POINT (27.63778453606384 -26.81222329527669),south-africa
1131,248413207-1,,132000,False,substation,True,transmission,16310.0,30.613231049177664,-25.888517921148853,POINT (30.61323104917766 -25.88851792114885),south-africa
1132,256568122-1,,132000,False,substation,True,transmission,6640.0,30.606916030396448,-29.14227467964875,POINT (30.60691603039645 -29.14227467964875),south-africa
1133,184565981-1,,132000,False,substation,True,transmission,10070.0,30.171145730811855,-24.622945510466558,POINT (30.17114573081185 -24.62294551046656),south-africa
1134,179140081-1,,400000,False,substation,True,transmission,147820.0,29.117846596705135,-26.539107872942427,POINT (29.11784659670514 -26.53910787294243),south-africa
1135,179140081-2,,132000,False,substation,True,transmission,147820.0,29.117846596705135,-26.539107872942427,POINT (29.11784659670514 -26.53910787294243),south-africa
1136,254692868-1,,132000,False,substation,True,transmission,11860.0,28.885870840399395,-31.17955296452095,POINT (28.8858708403994 -31.17955296452095),south-africa
1137,258020275-1,,275000,False,substation,True,transmission,108260.0,28.325640604661334,-24.890551013211592,POINT (28.32564060466133 -24.89055101321159),south-africa
1138,258020275-2,,132000,False,substation,True,transmission,108260.0,28.325640604661334,-24.890551013211592,POINT (28.32564060466133 -24.89055101321159),south-africa
1140,238322339-1,,275000,False,substation,True,transmission,33640.0,30.093769200611188,-26.616618130785906,POINT (30.09376920061119 -26.61661813078591),south-africa
1142,200223219-1,,132000,False,substation,True,transmission,17650.0,26.79851499708335,-27.944152733237846,POINT (26.79851499708335 -27.94415273323785),south-africa
1143,208755837-1,,132000,False,substation,True,transmission,5610.0,30.46773401093688,-23.120869634122947,POINT (30.46773401093688 -23.12086963412295),south-africa
1144,217161664-1,,132000,False,substation,True,transmission,8650.0,28.33933037963232,-32.10909501670285,POINT (28.33933037963232 -32.10909501670285),south-africa
1145,100523791-1,,132000,False,substation,True,transmission,24990.0,29.15771162331159,-26.461908763890712,POINT (29.15771162331159 -26.46190876389071),south-africa
1147,636805554-1,,220000,False,substation,True,transmission,28700.0,19.564863066089917,-28.878809062274293,POINT (19.56486306608992 -28.87880906227429),south-africa
1148,636805554-2,,132000,False,substation,True,transmission,28700.0,19.564863066089917,-28.878809062274293,POINT (19.56486306608992 -28.87880906227429),south-africa
1149,928797453-1,,132000,False,substation,True,transmission,4840.0,22.953653251522013,-27.397385065744714,POINT (22.95365325152201 -27.39738506574471),south-africa
1150,456151098-1,,132000,False,substation,True,transmission,15670.0,31.01086429437162,-29.814458221939095,POINT (31.01086429437162 -29.81445822193909),south-africa
1151,99554482-1,,132000,False,substation,True,transmission,17340.0,27.162631043377722,-32.83604871994207,POINT (27.16263104337772 -32.83604871994207),south-africa
1152,183402339-1,,400000,False,substation,True,transmission,245000.0,22.33918432659168,-30.024720688247257,POINT (22.33918432659168 -30.02472068824726),south-africa
1153,183402339-2,,132000,False,substation,True,transmission,245000.0,22.33918432659168,-30.024720688247257,POINT (22.33918432659168 -30.02472068824726),south-africa
1154,120941269-1,,400000,False,substation,True,transmission,155180.0,31.927002094228065,-28.75896366900886,POINT (31.92700209422807 -28.75896366900886),south-africa
1155,120941269-2,,132000,False,substation,True,transmission,155180.0,31.927002094228065,-28.75896366900886,POINT (31.92700209422807 -28.75896366900886),south-africa
1157,260486370-1,,400000,False,substation,True,transmission,60480.0,30.230970382879708,-25.750806646244328,POINT (30.23097038287971 -25.75080664624433),south-africa
1158,260486370-2,,132000,False,substation,True,transmission,60480.0,30.230970382879708,-25.750806646244328,POINT (30.23097038287971 -25.75080664624433),south-africa
1159,928797490-1,,132000,False,substation,True,transmission,4380.0,23.021445916541897,-27.69176665543094,POINT (23.0214459165419 -27.69176665543094),south-africa
1160,83525879-1,,400000,False,substation,True,transmission,493440.0,28.27618637427823,-25.920133059161422,POINT (28.27618637427823 -25.92013305916142),south-africa
1161,83525879-2,,275000,False,substation,True,transmission,493440.0,28.27618637427823,-25.920133059161422,POINT (28.27618637427823 -25.92013305916142),south-africa
1162,205848113-1,,132000,False,substation,True,transmission,20260.0,24.788430362635154,-27.899761160686555,POINT (24.78843036263515 -27.89976116068656),south-africa
1163,200223220-1,,400000,False,substation,True,transmission,38670.0,26.799537073884743,-27.944804683844982,POINT (26.79953707388474 -27.94480468384498),south-africa
1164,185768178-1,,132000,False,substation,True,transmission,54940.0,26.91419804999998,-28.10227315000007,POINT (26.91419804999998 -28.10227315000007),south-africa
1165,700182604-1,,132000,False,substation,True,transmission,2590.0,23.22852301550651,-26.290393612715807,POINT (23.22852301550651 -26.29039361271581),south-africa
1167,250247014-1,,132000,False,substation,True,transmission,5250.0,31.775348460403027,-25.67079446940943,POINT (31.77534846040303 -25.67079446940943),south-africa
1168,136695854-1,,275000,False,substation,True,transmission,175070.0,28.150325590626366,-26.532042535249275,POINT (28.15032559062637 -26.53204253524927),south-africa
1171,919281058-1,,132000,False,substation,True,transmission,11410.0,28.550133899999913,-32.19763570000009,POINT (28.55013389999991 -32.19763570000009),south-africa
1172,931095072-1,,132000,False,substation,True,transmission,6800.0,27.064820726525603,-25.076654739195263,POINT (27.0648207265256 -25.07665473919526),south-africa
1173,62193952-1,,400000,False,substation,True,transmission,272570.0,18.536570116224937,-33.883948441816884,POINT (18.53657011622494 -33.88394844181688),south-africa
1174,62193952-2,,132000,False,substation,True,transmission,272570.0,18.536570116224937,-33.883948441816884,POINT (18.53657011622494 -33.88394844181688),south-africa
1176,181366662-1,,765000,False,substation,True,transmission,526240.0,25.70382520506532,-28.7218785467691,POINT (25.70382520506532 -28.7218785467691),south-africa
1177,181366662-2,,400000,False,substation,True,transmission,526240.0,25.70382520506532,-28.7218785467691,POINT (25.70382520506532 -28.7218785467691),south-africa
1178,62191005-1,,400000,False,substation,True,transmission,312520.0,18.806109225706606,-33.81809804342637,POINT (18.80610922570661 -33.81809804342637),south-africa
1179,62191005-2,,132000,False,substation,True,transmission,312520.0,18.806109225706606,-33.81809804342637,POINT (18.80610922570661 -33.81809804342637),south-africa
1181,178240542-1,,400000,False,substation,True,transmission,47260.0,27.66439795094709,-26.450005616781397,POINT (27.66439795094709 -26.4500056167814),south-africa
1182,178240542-2,,275000,False,substation,True,transmission,47260.0,27.66439795094709,-26.450005616781397,POINT (27.66439795094709 -26.4500056167814),south-africa
1183,461668963-1,,132000,False,substation,True,transmission,9430.0,25.632038113850342,-33.5333824262017,POINT (25.63203811385034 -33.5333824262017),south-africa
1184,228183139-1,,132000,False,substation,True,transmission,22380.0,26.87420784999984,-33.566300800000356,POINT (26.87420784999984 -33.56630080000036),south-africa
1186,216232008-1,,132000,False,substation,True,transmission,13710.0,28.239674399711316,-25.55572986693925,POINT (28.23967439971132 -25.55572986693925),south-africa
1187,757933846-1,,132000,False,substation,True,transmission,7590.0,27.69285668438879,-23.697635699648593,POINT (27.69285668438879 -23.69763569964859),south-africa
1188,201900100-1,,132000,False,substation,True,transmission,19500.0,26.21108419531464,-30.83003975921465,POINT (26.21108419531464 -30.83003975921465),south-africa
1189,184602703-1,,132000,False,substation,True,transmission,4400.0,29.913387728082235,-23.476241710496257,POINT (29.91338772808223 -23.47624171049626),south-africa
1190,136052234-1,,132000,False,substation,True,transmission,17190.0,31.084495204121755,-25.66980561721684,POINT (31.08449520412175 -25.66980561721684),south-africa
1191,530653744-1,,132000,False,substation,True,transmission,12250.0,23.805683933588753,-29.00697453684466,POINT (23.80568393358875 -29.00697453684466),south-africa
1192,207991752-1,,400000,False,substation,True,transmission,119310.0,29.905446038910792,-30.607137027458894,POINT (29.90544603891079 -30.60713702745889),south-africa
1193,207991752-2,,132000,False,substation,True,transmission,119310.0,29.905446038910792,-30.607137027458894,POINT (29.90544603891079 -30.60713702745889),south-africa
1194,928797444-1,,132000,False,substation,True,transmission,4650.0,22.985186881853565,-27.33342636582639,POINT (22.98518688185356 -27.33342636582639),south-africa
1196,208749743-1,,132000,False,substation,True,transmission,23210.0,29.92430796521625,-23.06547700303789,POINT (29.92430796521625 -23.06547700303789),south-africa
1197,248895705-1,,132000,False,substation,True,transmission,10780.0,29.280546749999974,-26.67927645,POINT (29.28054674999997 -26.67927645),south-africa
1198,103489071-1,,400000,False,substation,True,transmission,62770.0,19.56029801248008,-30.498567710742158,POINT (19.56029801248008 -30.49856771074216),south-africa
1199,103489071-2,,132000,False,substation,True,transmission,62770.0,19.56029801248008,-30.498567710742158,POINT (19.56029801248008 -30.49856771074216),south-africa
