,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry
2929,2929,16686,132000,False,False,False,False,False,35.151364899999706,-0.2112856,kenya,
2930,2930,16735,220000,False,False,False,False,False,35.35698519999992,1.9118724,kenya,
2931,2931,16676,132000,False,False,False,False,False,35.07477250000002,-0.6967054,kenya,
2932,2932,16925,220000,False,False,False,False,False,36.355015,-1.0647798,kenya,
2933,2933,17322,500000,False,False,False,False,False,37.89434550000006,2.2785419,kenya,
2934,2934,16908,132000,False,False,False,False,False,36.30803860000003,-0.8935025,kenya,
2935,2935,16492,132000,False,False,False,False,False,34.33183010000006,0.155281,kenya,
2936,2936,16984,220000,False,False,False,False,False,36.83115539999991,-1.773424,kenya,
2937,2937,17048,132000,False,False,False,False,False,37.00343560000006,-1.6506713,kenya,
2938,2938,17013,220000,False,False,False,False,False,36.91643590000007,-1.261299,kenya,
2939,2939,17672,132000,False,False,False,False,False,39.60340490000009,-4.039874,kenya,
2940,2940,17017,220000,False,False,False,False,False,36.91745370000008,-1.2604574,kenya,
2941,2941,17671,132000,False,False,False,False,False,39.600978799999965,-0.3792294,kenya,
2942,2942,16737,220000,False,False,False,False,False,35.359835,1.4488982,kenya,
2943,2943,17235,132000,False,False,False,False,False,37.68607589999996,-0.807900699999987,kenya,
2944,2944,16906,132000,False,False,False,False,False,36.30717880000003,-0.8920883,kenya,
2945,2945,17657,132000,False,False,False,False,False,39.561252900000056,-3.9939622,kenya,
2946,2946,16869,132000,False,False,False,False,False,36.138964799999705,-1.2533178,kenya,
2947,2947,17060,132000,False,False,False,False,False,37.06763510000007,-0.001443,kenya,
2948,2948,17715,220000,False,False,False,False,False,40.1066569,-2.3252827,kenya,
2949,2949,17005,132000,False,False,False,False,False,36.906054300000086,-1.2609836,kenya,
2950,2950,17315,220000,False,False,False,False,False,37.88780090000011,-3.9320759,kenya,
2951,2951,17168,500000,False,False,False,False,False,37.439303400000206,0.8609782,kenya,
2952,2952,17056,132000,False,False,False,False,False,37.05198700000013,-1.16365,kenya,
2953,2953,17004,132000,False,False,False,False,False,36.90597830000008,-1.2606489,kenya,
2954,2954,16978,400000,False,False,False,False,False,36.79644759999989,2.1982925,kenya,
2955,2955,17041,220000,False,False,False,False,False,36.976214100000064,-1.301241,kenya,
2956,2956,17041,132000,False,False,False,False,False,36.976214100000064,-1.301241,kenya,
2957,2957,16908,132000,False,False,False,False,False,36.30803860000003,-0.8935025,kenya,
2958,2958,17234,132000,False,False,False,False,False,37.68607589999996,-0.808170199999987,kenya,
2959,2959,16985,400000,False,False,False,False,False,36.83327169999992,-2.0170657,kenya,
2960,2960,17068,132000,False,False,False,False,False,37.19034879999989,-1.6507383,kenya,
2961,2961,17006,220000,False,False,False,False,False,36.90874369999993,-1.4586369,kenya,
2962,2962,16918,220000,False,False,False,False,False,36.333217,-0.9194024,kenya,
2963,2963,16536,132000,False,False,False,False,False,34.50330510000003,0.3614521,kenya,
2964,2964,17673,132000,False,False,False,False,False,39.60340490000009,-4.0388499,kenya,
2965,2965,16928,220000,False,False,False,False,False,36.355084800000064,-1.0650654,kenya,
2966,2966,16706,132000,False,False,False,False,False,35.29576909999969,0.218183,kenya,
2967,2967,16929,220000,False,False,False,False,False,36.355084800000064,-1.0649902,kenya,
2968,2968,17008,400000,False,False,False,False,False,36.91294670000015,1.849877,kenya,
2969,2969,16898,220000,False,False,False,False,False,36.297518900000036,-0.8651041,kenya,
2970,2970,17229,132000,False,False,False,False,False,37.68317649999988,-0.807087099999987,kenya,
2971,2971,17016,220000,False,False,False,False,False,36.91646330000007,-1.2609621,kenya,
2972,2972,16460,132000,False,False,False,False,False,34.11787560000007,0.4510792,kenya,
2973,2973,16963,132000,False,False,False,False,False,36.51129130000018,0.0976069,kenya,
2974,2974,9184,132000,False,False,False,False,False,27.6747982,-29.136848900000107,lesotho,
2975,2975,8800,132000,False,False,False,False,False,27.464640699999965,-29.295974500000145,lesotho,
2976,2976,8963,132000,False,False,False,False,False,27.538472199999976,-29.40594379999999,lesotho,
2977,2977,9745,132000,False,False,False,False,False,28.093294,-29.465177099999966,lesotho,
2978,2978,8648,132000,False,False,False,False,False,27.3351967,-29.80752060000003,lesotho,
2979,2979,8650,132000,False,False,False,False,False,27.3353795,-29.8076532,lesotho,
2980,2980,8961,132000,False,False,False,False,False,27.538069899999975,-29.28403939999994,lesotho,
2981,2981,9568,132000,False,False,False,False,False,27.91554130000006,-28.914519199999937,lesotho,
2982,2982,8956,132000,False,False,False,False,False,27.53612499999989,-29.28393529999994,lesotho,
2983,2983,8654,132000,False,False,False,False,False,27.3355307,-30.160527899999753,lesotho,
2984,2984,9021,132000,False,False,False,False,False,27.57665689999988,-29.424270900000135,lesotho,
2985,2985,9567,132000,False,False,False,False,False,27.91529190000006,-28.994735699999957,lesotho,
2986,2986,8669,132000,False,False,False,False,False,27.340481199999875,-29.8024972,lesotho,
2987,2987,8962,132000,False,False,False,False,False,27.538186599999975,-29.284150499999942,lesotho,
2988,2988,9189,132000,False,False,False,False,False,27.705007899999963,-29.42408369999982,lesotho,
2989,2989,8797,132000,False,False,False,False,False,27.464436499999966,-29.296000400000146,lesotho,
2990,2990,10058,132000,False,False,False,False,False,28.19873920000011,-29.108802100000094,lesotho,
2991,2991,8424,132000,False,False,False,False,False,27.036538,-29.2700825,lesotho,
2992,2992,8653,132000,False,False,False,False,False,27.335526899999877,-29.80751809999999,lesotho,
2993,2993,9351,132000,False,False,False,False,False,27.837942399999985,-29.465177099999966,lesotho,
2994,2994,4607,220000,False,False,False,False,False,13.09965650000006,32.77568419999984,libya,
2995,2995,5323,132000,False,False,False,False,False,16.905414,30.970728300000076,libya,
2996,2996,4230,132000,False,False,False,False,False,11.147290199999974,31.95580630000003,libya,
2997,2997,6087,220000,False,False,False,False,False,20.11682060000003,30.923610200000063,libya,
2998,2998,6107,220000,False,False,False,False,False,20.1360191,32.104098,libya,
2999,2999,4878,220000,False,False,False,False,False,14.439332099999989,27.0560229,libya,
3000,3000,4522,220000,False,False,False,False,False,12.879160599999985,32.67988780000011,libya,
3001,3001,4569,220000,False,False,False,False,False,12.981301099999984,32.270044300000094,libya,
3002,3002,6759,220000,False,False,False,False,False,23.060595,32.0577713,libya,
3003,3003,6084,220000,False,False,False,False,False,20.1149191,32.03081310000012,libya,
3004,3004,4317,220000,False,False,False,False,False,11.966382,32.0380052,libya,
3005,3005,5259,132000,False,False,False,False,False,16.522815099999963,31.193190799999904,libya,
3006,3006,4696,220000,False,False,False,False,False,13.408948900000036,32.71553790000017,libya,
3007,3007,6144,400000,False,False,False,False,False,20.1613807,32.04873520000034,libya,
3008,3008,4303,220000,False,False,False,False,False,11.96444829999998,32.035734299999895,libya,
3009,3009,4266,220000,False,False,False,False,False,11.795093500000029,33.027783500000155,libya,
3010,3010,6080,220000,False,False,False,False,False,20.11368039999997,32.03016529999991,libya,
3011,3011,4301,220000,False,False,False,False,False,11.964276299999973,32.03487120000002,libya,
3012,3012,6349,220000,False,False,False,False,False,21.4068868,32.49373570000003,libya,
3013,3013,4881,220000,False,False,False,False,False,14.44031119999999,27.0560229,libya,
3014,3014,5237,132000,False,False,False,False,False,16.4187064,31.152677599999972,libya,
3015,3015,4810,400000,False,False,False,False,False,14.13629349999993,32.58396709999998,libya,
3016,3016,6379,220000,False,False,False,False,False,21.743433599999978,32.60997870000012,libya,
3017,3017,4344,220000,False,False,False,False,False,12.074212899999983,32.87574860000009,libya,
3018,3018,5298,132000,False,False,False,False,False,16.5455526,31.08991369999998,libya,
3019,3019,5068,220000,False,False,False,False,False,15.236173900000043,31.3849161,libya,
3020,3020,4213,132000,False,False,False,False,False,11.146654599999971,31.956028899999907,libya,
3021,3021,4884,220000,False,False,False,False,False,14.440323499999987,27.044646700000012,libya,
3022,3022,4452,220000,False,False,False,False,False,12.673912299999966,32.78696499999986,libya,
3023,3023,6147,220000,False,False,False,False,False,20.1615881,32.103643699999914,libya,
3024,3024,4210,220000,False,False,False,False,False,11.146617500000044,31.956565,libya,
3025,3025,6137,220000,False,False,False,False,False,20.160135500000013,32.031287099999915,libya,
3026,3026,4457,220000,False,False,False,False,False,12.674419899999974,32.786987899999865,libya,
3027,3027,4354,220000,False,False,False,False,False,12.230585,32.72438179999977,libya,
3028,3028,5260,132000,False,False,False,False,False,16.522833899999963,31.193103599999905,libya,
3029,3029,4470,220000,False,False,False,False,False,12.679562699999975,32.73068469999993,libya,
3030,3030,4999,220000,False,False,False,False,False,14.999654400000045,27.724107199999988,libya,
3031,3031,4769,220000,False,False,False,False,False,13.6373298,32.39849450000013,libya,
3032,3032,5065,132000,False,False,False,False,False,15.235733400000044,31.079250799999986,libya,
3033,3033,6225,220000,False,False,False,False,False,20.554973700000033,32.16682609999997,libya,
3034,3034,4774,220000,False,False,False,False,False,13.6381654,31.696768400000053,libya,
3035,3035,4236,132000,False,False,False,False,False,11.147623100000043,31.95580630000003,libya,
3036,3036,4991,220000,False,False,False,False,False,14.975634599999982,31.65863870000001,libya,
3037,3037,4729,400000,False,False,False,False,False,13.46243720000006,32.748193600000036,libya,
3038,3038,4846,220000,False,False,False,False,False,14.2945606,32.594413899999985,libya,
3039,3039,4966,220000,False,False,False,False,False,14.8889981,27.220438499999933,libya,
3040,3040,6058,220000,False,False,False,False,False,20.047751,31.661461700000014,libya,
3041,3041,4417,220000,False,False,False,False,False,12.655609599999979,32.34993859999993,libya,
3042,3042,6118,220000,False,False,False,False,False,20.148303,32.186036100000244,libya,
3043,3043,4804,220000,False,False,False,False,False,13.9995145,31.659599900000014,libya,
3044,3044,4865,220000,False,False,False,False,False,14.39707840000003,27.041623399999967,libya,
3045,3045,6255,220000,False,False,False,False,False,20.807461700000022,32.4873991,libya,
3046,3046,4453,220000,False,False,False,False,False,12.673919099999974,32.73374869999992,libya,
3047,3047,4732,400000,False,False,False,False,False,13.48083659999998,32.75765680000014,libya,
3048,3048,4643,400000,False,False,False,False,False,13.275862,32.704973100000025,libya,
3049,3049,4300,132000,False,False,False,False,False,11.964214900000055,31.906452500000043,libya,
3050,3050,5049,220000,False,False,False,False,False,15.235058700000044,30.581351499999972,libya,
3051,3051,5328,132000,False,False,False,False,False,16.905833699999988,30.971091,libya,
3052,3052,4866,220000,False,False,False,False,False,14.39739180000003,26.886378900000143,libya,
3053,3053,4205,220000,False,False,False,False,False,11.146381400000044,31.95649069999997,libya,
3054,3054,6060,220000,False,False,False,False,False,20.089542199999975,31.961276899999895,libya,
3055,3055,4433,220000,False,False,False,False,False,12.656681799999973,32.35109269999991,libya,
3056,3056,4441,220000,False,False,False,False,False,12.657255300000042,32.35201819999993,libya,
3057,3057,6150,220000,False,False,False,False,False,20.1616364,32.104061600000335,libya,
3058,3058,4799,220000,False,False,False,False,False,13.826903599999987,32.594598699999985,libya,
3059,3059,5037,220000,False,False,False,False,False,15.124248399999978,31.3854638,libya,
3060,3060,6086,220000,False,False,False,False,False,20.11654890000003,30.923767700000063,libya,
3061,3061,6116,220000,False,False,False,False,False,20.1481122,32.185851099999894,libya,
3062,3062,4177,132000,False,False,False,False,False,10.9837302,31.8445882,libya,
3063,3063,5055,220000,False,False,False,False,False,15.235347300000043,31.384965599999923,libya,
3064,3064,4996,220000,False,False,False,False,False,14.990738399999973,32.25028420000017,libya,
3065,3065,6085,220000,False,False,False,False,False,20.11542779999999,32.03116029999988,libya,
3066,3066,6187,400000,False,False,False,False,False,20.21388080000002,27.59828889999997,libya,
3067,3067,4523,220000,False,False,False,False,False,12.879160599999985,32.68034850000011,libya,
3068,3068,4472,220000,False,False,False,False,False,12.6797566,32.68047710000011,libya,
3069,3069,4463,220000,False,False,False,False,False,12.678206499999973,32.7311550999999,libya,
3070,3070,5268,220000,False,False,False,False,False,16.535107799999984,31.20034839999999,libya,
3071,3071,6067,220000,False,False,False,False,False,20.08993749999997,31.962015199999925,libya,
3072,3072,6226,220000,False,False,False,False,False,20.554973700000033,32.167294499999976,libya,
3073,3073,4234,132000,False,False,False,False,False,11.147445900000044,31.955527600000032,libya,
3074,3074,4973,132000,False,False,False,False,False,14.941787700000024,31.641198899999985,libya,
3075,3075,5261,132000,False,False,False,False,False,16.523222,31.193689199999987,libya,
3076,3076,4261,132000,False,False,False,False,False,11.6668021,31.988820700000044,libya,
3077,3077,4876,220000,False,False,False,False,False,14.419628399999986,32.43725789999978,libya,
3078,3078,6145,400000,False,False,False,False,False,20.1615648,32.04865200000034,libya,
3079,3079,4338,220000,False,False,False,False,False,12.073786699999875,32.87506249999997,libya,
3080,3080,6395,220000,False,False,False,False,False,21.87927579999998,32.78370080000014,libya,
3081,3081,4797,220000,False,False,False,False,False,13.786151499999972,32.667779400000235,libya,
3082,3082,4531,220000,False,False,False,False,False,12.898030699999985,32.21917379999991,libya,
3083,3083,4298,220000,False,False,False,False,False,11.95206650000005,32.037739500000036,libya,
3084,3084,4676,400000,False,False,False,False,False,13.324234400000062,32.68689660000003,libya,
3085,3085,5072,400000,False,False,False,False,False,15.2433344,31.214269800000018,libya,
3086,3086,4334,220000,False,False,False,False,False,12.072654799999874,32.87514419999998,libya,
3087,3087,5258,132000,False,False,False,False,False,16.522804399999963,31.19340639999991,libya,
3088,3088,4262,220000,False,False,False,False,False,11.79491830000003,33.02799800000015,libya,
3089,3089,4223,132000,False,False,False,False,False,11.146944299999973,31.95619109999991,libya,
3090,3090,6346,220000,False,False,False,False,False,21.40660279999998,32.49373570000003,libya,
3091,3091,4851,132000,False,False,False,False,False,14.2955858,31.48256670000005,libya,
3092,3092,4879,220000,False,False,False,False,False,14.439332099999989,27.0577583,libya,
3093,3093,6090,400000,False,False,False,False,False,20.1343026,32.20013770000001,libya,
3094,3094,5283,132000,False,False,False,False,False,16.5359034,31.201278399999904,libya,
3095,3095,3957,132000,False,False,False,False,False,10.335942600000045,30.55866029999997,libya,
3096,3096,6348,220000,False,False,False,False,False,21.406823,32.44916360000003,libya,
3097,3097,4304,220000,False,False,False,False,False,11.964737499999973,32.03555760000002,libya,
3098,3098,6140,220000,False,False,False,False,False,20.16057510000001,32.04737650000033,libya,
3099,3099,4342,220000,False,False,False,False,False,12.073941499999874,32.875775,libya,
3100,3100,4340,220000,False,False,False,False,False,12.073827199999984,32.87506249999997,libya,
3101,3101,4570,220000,False,False,False,False,False,12.981301099999984,32.279573200000094,libya,
3102,3102,4580,220000,False,False,False,False,False,13.034308,32.15620289999991,libya,
3103,3103,6195,132000,False,False,False,False,False,20.259424799999966,30.76509350000001,libya,
3104,3104,5310,132000,False,False,False,False,False,16.669771,31.16670879999998,libya,
3105,3105,6096,220000,False,False,False,False,False,20.135595099999893,32.186937799999825,libya,
3106,3106,4392,400000,False,False,False,False,False,12.5082993,32.64101580000013,libya,
3107,3107,4989,220000,False,False,False,False,False,14.970167100000022,31.629922399999977,libya,
3108,3108,4394,220000,False,False,False,False,False,12.558183899999966,32.72503569999978,libya,
3109,3109,6138,220000,False,False,False,False,False,20.160135500000013,32.04757090000033,libya,
3110,3110,6123,220000,False,False,False,False,False,20.1484755,32.1861990999999,libya,
3111,3111,4424,220000,False,False,False,False,False,12.656306699999973,32.35041919999993,libya,
3112,3112,6062,220000,False,False,False,False,False,20.089542199999975,31.961487699999918,libya,
3113,3113,5061,220000,False,False,False,False,False,15.235611700000044,31.38495,libya,
3114,3114,4687,400000,False,False,False,False,False,13.394142,32.75519830000013,libya,
3115,3115,4418,220000,False,False,False,False,False,12.655831399999974,32.350168699999934,libya,
3116,3116,5666,400000,False,False,False,False,False,18.545564599999963,30.46379469999991,libya,
3117,3117,6125,220000,False,False,False,False,False,20.14857919999989,32.18495379999983,libya,
3118,3118,5257,132000,False,False,False,False,False,16.522793699999962,31.193475299999903,libya,
3119,3119,4309,220000,False,False,False,False,False,11.965505599999974,32.03508840000002,libya,
3120,3120,4987,132000,False,False,False,False,False,14.9691303,31.629537800000076,libya,
3121,3121,6069,220000,False,False,False,False,False,20.090022,31.96222859999994,libya,
3122,3122,4849,220000,False,False,False,False,False,14.2949404,32.317071,libya,
3123,3123,6295,220000,False,False,False,False,False,21.09243080000004,25.64925289999997,libya,
3124,3124,6122,220000,False,False,False,False,False,20.1483984,32.1861990999999,libya,
3125,3125,4211,220000,False,False,False,False,False,11.146617500000044,31.95662189999997,libya,
3126,3126,4577,220000,False,False,False,False,False,13.033719699999981,32.15620289999991,libya,
3127,3127,4266,220000,False,False,False,False,False,11.795093500000029,33.027783500000155,libya,
3128,3128,4868,132000,False,False,False,False,False,14.40624790000008,31.641198899999985,libya,
3129,3129,4877,220000,False,False,False,False,False,14.439121499999988,27.045629100000145,libya,
3130,3130,6201,132000,False,False,False,False,False,20.259773499999977,30.76523650000001,libya,
3131,3131,6065,220000,False,False,False,False,False,20.089870799999975,31.961847,libya,
3132,3132,4927,220000,False,False,False,False,False,14.61461539999999,28.207586000000138,libya,
3133,3133,3665,400000,False,False,False,False,False,9.490599699999988,30.149622200000017,libya,
3134,3134,5671,220000,False,False,False,False,False,18.5465614,30.434138,libya,
3135,3135,6140,220000,False,False,False,False,False,20.16057510000001,32.04737650000033,libya,
3136,3136,4837,400000,False,False,False,False,False,14.291882499999975,32.59150360000002,libya,
3137,3137,5264,132000,False,False,False,False,False,16.5232772,31.06467419999998,libya,
3138,3138,4756,400000,False,False,False,False,False,13.588246099999978,32.58396709999998,libya,
3139,3139,4530,220000,False,False,False,False,False,12.898021599999986,32.2191619000001,libya,
3140,3140,6117,220000,False,False,False,False,False,20.148213,32.186036100000244,libya,
3141,3141,5066,220000,False,False,False,False,False,15.236063,31.384920199999925,libya,
3142,3142,4567,400000,False,False,False,False,False,12.975238,32.77651609999998,libya,
3143,3143,4307,220000,False,False,False,False,False,11.96534329999998,32.0351875999999,libya,
3144,3144,4986,132000,False,False,False,False,False,14.9691303,31.38449,libya,
3145,3145,4395,220000,False,False,False,False,False,12.56742,32.7240731,libya,
3146,3146,5125,220000,False,False,False,False,False,15.380233200000056,30.580718399999974,libya,
3147,3147,4558,220000,False,False,False,False,False,12.95239589999998,32.702285800000105,libya,
3148,3148,6477,220000,False,False,False,False,False,22.32485179999996,32.779061099999915,libya,
3149,3149,6152,220000,False,False,False,False,False,20.1616687,32.104298700000335,libya,
3150,3150,4215,132000,False,False,False,False,False,11.146689499999972,31.95598109999991,libya,
3151,3151,6399,220000,False,False,False,False,False,21.879818399999984,32.75332909999992,libya,
3152,3152,4848,220000,False,False,False,False,False,14.2948138,32.594321499999985,libya,
3153,3153,6014,220000,False,False,False,False,False,19.707329799999965,30.434829500000014,libya,
3154,3154,6393,220000,False,False,False,False,False,21.87919429999998,32.78394320000014,libya,
3155,3155,4872,220000,False,False,False,False,False,14.41925669999999,25.948154900000194,libya,
3156,3156,6149,220000,False,False,False,False,False,20.1616238,32.10385279999993,libya,
3157,3157,4803,220000,False,False,False,False,False,13.9994973,29.002586500000138,libya,
3158,3158,4400,220000,False,False,False,False,False,12.567723599999967,32.7247261,libya,
3159,3159,4815,220000,False,False,False,False,False,14.168364,27.531844199999956,libya,
3160,3160,4669,220000,False,False,False,False,False,13.315602700000047,32.713283400000016,libya,
3161,3161,6398,220000,False,False,False,False,False,21.879417199999985,32.78300470000014,libya,
3162,3162,6011,220000,False,False,False,False,False,19.69298239999997,30.425959700000014,libya,
3163,3163,4476,220000,False,False,False,False,False,12.6801273,32.73074429999993,libya,
3164,3164,4466,220000,False,False,False,False,False,12.6791233,32.71635769999996,libya,
3165,3165,4428,220000,False,False,False,False,False,12.656333099999973,32.350928699999905,libya,
3166,3166,5226,220000,False,False,False,False,False,16.3518095,31.20034839999999,libya,
3167,3167,4647,220000,False,False,False,False,False,13.277434700000065,32.71563020000002,libya,
3168,3168,4817,220000,False,False,False,False,False,14.1688495,27.53145569999996,libya,
3169,3169,4842,400000,False,False,False,False,False,14.294159,29.00334290000014,libya,
3170,3170,4850,220000,False,False,False,False,False,14.295067,32.497354900000076,libya,
3171,3171,4605,220000,False,False,False,False,False,13.099194900000054,32.77509429999983,libya,
3172,3172,6138,220000,False,False,False,False,False,20.160135500000013,32.04757090000033,libya,
3173,3173,4502,220000,False,False,False,False,False,12.7329128,26.526065699999826,libya,
3174,3174,4537,220000,False,False,False,False,False,12.898681399999974,32.219274799999916,libya,
3175,3175,6368,220000,False,False,False,False,False,21.61357729999994,26.90943960000031,libya,
3176,3176,6099,220000,False,False,False,False,False,20.135636599999895,32.20113819999988,libya,
3177,3177,4393,400000,False,False,False,False,False,12.5082993,32.70580239999979,libya,
3178,3178,5054,220000,False,False,False,False,False,15.235253,31.3849706,libya,
3179,3179,4233,132000,False,False,False,False,False,11.147445900000044,31.905951400000045,libya,
3180,3180,4398,220000,False,False,False,False,False,12.567699499999968,32.7239413999999,libya,
3181,3181,4814,220000,False,False,False,False,False,14.1683273,27.53129479999996,libya,
3182,3182,4447,400000,False,False,False,False,False,12.670619899999986,32.7878743,libya,
3183,3183,4380,220000,False,False,False,False,False,12.375035400000021,32.708651299999765,libya,
3184,3184,5273,132000,False,False,False,False,False,16.5353758,31.201269099999905,libya,
3185,3185,4628,400000,False,False,False,False,False,13.245933100000032,32.57643479999991,libya,
3186,3186,5280,132000,False,False,False,False,False,16.535634,31.20126449999991,libya,
3187,3187,6194,132000,False,False,False,False,False,20.259377,30.76509350000001,libya,
3188,3188,5016,220000,False,False,False,False,False,15.093268200000074,27.7242363,libya,
3189,3189,6380,220000,False,False,False,False,False,21.759929099999983,32.778675800000144,libya,
3190,3190,5263,132000,False,False,False,False,False,16.5232627,31.193492,libya,
3191,3191,5067,220000,False,False,False,False,False,15.236173900000043,31.21380329999998,libya,
3192,3192,6063,220000,False,False,False,False,False,20.089870799999975,31.961707099999906,libya,
3193,3193,6168,400000,False,False,False,False,False,20.1635406,32.18874489999983,libya,
3194,3194,4988,220000,False,False,False,False,False,14.970167100000022,31.3854792,libya,
3195,3195,6758,220000,False,False,False,False,False,23.06059240000004,32.0581472,libya,
3196,3196,4225,132000,False,False,False,False,False,11.146998699999978,31.955527600000032,libya,
3197,3197,4626,220000,False,False,False,False,False,13.239382300000015,32.42089460000015,libya,
3198,3198,3668,132000,False,False,False,False,False,9.4906908,30.148441600000023,libya,
3199,3199,4528,400000,False,False,False,False,False,12.892805399999975,32.64101580000013,libya,
3200,3200,5290,220000,False,False,False,False,False,16.53606,31.200375299999987,libya,
3201,3201,6158,220000,False,False,False,False,False,20.16221129999998,32.04752129999993,libya,
3202,3202,6070,220000,False,False,False,False,False,20.090022,31.962269799999923,libya,
3203,3203,3663,132000,False,False,False,False,False,9.488022099999984,30.13443620000001,libya,
3204,3204,4375,220000,False,False,False,False,False,12.37431210000002,32.74178619999988,libya,
3205,3205,5227,220000,False,False,False,False,False,16.3518095,31.21376129999998,libya,
3206,3206,6110,220000,False,False,False,False,False,20.136079499999898,32.20156029999987,libya,
3207,3207,4511,220000,False,False,False,False,False,12.878103899999985,32.67988940000011,libya,
3208,3208,6153,220000,False,False,False,False,False,20.161687599999965,32.1043228999999,libya,
3209,3209,6111,220000,False,False,False,False,False,20.1364214,32.1899092999999,libya,
3210,3210,4460,220000,False,False,False,False,False,12.677346399999978,32.708651299999765,libya,
3211,3211,6089,400000,False,False,False,False,False,20.134132,32.20013770000001,libya,
3212,3212,4251,132000,False,False,False,False,False,11.3541346,31.998421899999975,libya,
3213,3213,4557,220000,False,False,False,False,False,12.951487500000047,32.45162439999987,libya,
3214,3214,5235,132000,False,False,False,False,False,16.418410299999966,31.152733599999905,libya,
3215,3215,6095,220000,False,False,False,False,False,20.1355447,32.200977300000254,libya,
3216,3216,4471,220000,False,False,False,False,False,12.679742299999974,32.73068469999993,libya,
3217,3217,4481,220000,False,False,False,False,False,12.680315699999973,32.731363299999906,libya,
3218,3218,4314,220000,False,False,False,False,False,11.965861199999974,32.03487120000002,libya,
3219,3219,4423,220000,False,False,False,False,False,12.656134399999978,32.35041919999993,libya,
3220,3220,6257,220000,False,False,False,False,False,20.80834740000008,32.4850608,libya,
3221,3221,4600,220000,False,False,False,False,False,13.098097100000052,32.775113099999906,libya,
3222,3222,5238,132000,False,False,False,False,False,16.4187064,31.15268379999991,libya,
3223,3223,4451,220000,False,False,False,False,False,12.673671699999973,32.78696499999986,libya,
3224,3224,6059,220000,False,False,False,False,False,20.04784659999998,30.924447300000065,libya,
3225,3225,4629,220000,False,False,False,False,False,13.249884700000019,32.453034999999716,libya,
3226,3226,4757,400000,False,False,False,False,False,13.5886415,32.5807035,libya,
3227,3227,4310,220000,False,False,False,False,False,11.965663900000054,32.0358335,libya,
3228,3228,4272,220000,False,False,False,False,False,11.795519400000028,33.02761710000015,libya,
3229,3229,6229,220000,False,False,False,False,False,20.555646500000034,32.16762619999998,libya,
3230,3230,4220,132000,False,False,False,False,False,11.146780699999978,31.9561161999999,libya,
3231,3231,6124,220000,False,False,False,False,False,20.1485582,32.186412500000245,libya,
3232,3232,5269,220000,False,False,False,False,False,16.5352886,31.20034839999999,libya,
3233,3233,6388,400000,False,False,False,False,False,21.795871800000082,32.06378760000014,libya,
3234,3234,4611,220000,False,False,False,False,False,13.187667699999968,32.825853299999885,libya,
3235,3235,4151,132000,False,False,False,False,False,10.8457752,31.955433200000034,libya,
3236,3236,6061,220000,False,False,False,False,False,20.089542199999975,31.961379400000336,libya,
3237,3237,4815,220000,False,False,False,False,False,14.168364,27.531844199999956,libya,
3238,3238,4272,220000,False,False,False,False,False,11.795519400000028,33.02761710000015,libya,
3239,3239,5222,220000,False,False,False,False,False,16.3514742,31.21380329999998,libya,
3240,3240,6088,220000,False,False,False,False,False,20.1179999,30.923996700000064,libya,
3241,3241,4512,220000,False,False,False,False,False,12.878134799999984,32.6798946000001,libya,
3242,3242,4694,220000,False,False,False,False,False,13.407656100000036,32.71554110000017,libya,
3243,3243,6128,220000,False,False,False,False,False,20.1486415,32.186412500000245,libya,
3244,3244,4616,220000,False,False,False,False,False,13.188295299999968,32.82609549999988,libya,
3245,3245,5060,220000,False,False,False,False,False,15.23550509999997,31.384966,libya,
3246,3246,5324,132000,False,False,False,False,False,16.905414,30.971015500000078,libya,
3247,3247,4584,220000,False,False,False,False,False,13.0350191,32.4507101,libya,
3248,3248,6183,132000,False,False,False,False,False,20.19075490000006,30.76929170000002,libya,
3249,3249,3958,132000,False,False,False,False,False,10.336087700000045,30.176379200000063,libya,
3250,3250,6169,220000,False,False,False,False,False,20.16641939999998,32.186891699999826,libya,
3251,3251,4589,220000,False,False,False,False,False,13.0359,32.420292800000155,libya,
3252,3252,4571,220000,False,False,False,False,False,12.983262299999984,32.1569197000001,libya,
3253,3253,6391,220000,False,False,False,False,False,21.8142019,32.646092600000124,libya,
3254,3254,3692,132000,False,False,False,False,False,9.7000279,30.1659038,libya,
3255,3255,4682,220000,False,False,False,False,False,13.3540033,26.526059499999825,libya,
3256,3256,5123,220000,False,False,False,False,False,15.379701200000056,29.11760480000002,libya,
3257,3257,4486,220000,False,False,False,False,False,12.6806742,32.73142,libya,
3258,3258,4843,220000,False,False,False,False,False,14.29430729999999,32.594506299999985,libya,
3259,3259,4297,220000,False,False,False,False,False,11.95105710000005,32.036510500000034,libya,
3260,3260,4407,220000,False,False,False,False,False,12.568292699999965,32.7251847999999,libya,
3261,3261,4456,220000,False,False,False,False,False,12.674419899999974,32.73213869999992,libya,
3262,3262,5255,132000,False,False,False,False,False,16.522769499999963,31.193689199999987,libya,
3263,3263,4802,132000,False,False,False,False,False,13.993484500000086,31.55314490000006,libya,
3264,3264,4219,132000,False,False,False,False,False,11.146770399999973,31.95552230000003,libya,
3265,3265,4468,220000,False,False,False,False,False,12.679393399999972,32.73106690000002,libya,
3266,3266,6296,220000,False,False,False,False,False,21.092591700000042,25.64925289999997,libya,
